Attr1,Attr2,Attr3,Attr4,Attr6,Attr8,Attr9,Attr10,Attr11,Attr12,Attr16,Attr17,Attr22,Attr25,Attr26,Attr29,Attr33,Attr34,Attr35,Attr40,Attr46,Attr48,Attr50,Attr51,Attr55,Attr63,class
-0.149858033,0.052523566,-1.228372121,-0.272633183,-0.034787178,-0.457784635,-0.376120888,-0.066676066,-0.643345138,-0.225063794,-0.534327048,-0.451475677,-0.72864364,-0.084754063,-0.51100585,1.095358619,-0.400498237,-0.666593606,-0.85674439,-0.181274097,-0.215285148,-0.721515303,-0.424103771,1.33957724,-0.598602602,-0.442824738,0
0.057388763,-0.007743508,0.757710537,-0.06365027,0.029387624,-0.177262138,-0.228148287,0.008644697,0.249114892,-0.009016851,-0.065348234,-0.170995611,0.295511894,0.108819598,-0.104428048,0.772703715,-0.428623995,-0.526266459,0.344293093,-0.193226028,0.033034832,0.402555652,0.286049866,0.273319704,0.342652856,-0.424857005,0
-0.042805599,0.010843966,0.733170706,-0.051090743,0.02254127,-0.291441093,-0.333919648,-0.014406813,-0.155807882,-0.117894014,-0.324492165,-0.285578541,-0.165030172,0.049577433,-0.34572,2.34340775,-0.04968818,-0.603326509,-0.195789215,-0.177874901,-0.035085236,-0.089800382,0.033453471,0.108942061,5.470181954,-0.092052186,0
-0.011907641,0.068502596,-0.501574959,-0.217430469,-0.0136022,-0.487086747,0.808564336,-0.077867401,0.13096997,-0.131158712,-0.408555821,-0.495346503,0.069974974,-0.115475853,-0.386758619,0.736005023,-0.259668636,0.330460504,0.064022455,-0.17637308,-0.229607113,0.180245219,-0.317783512,1.229564381,-0.140088362,-0.285713097,0
-0.015035193,-0.003386852,-0.539081912,-0.223198548,0.014387459,-0.180048331,-0.284483034,0.01332951,-0.084183817,-0.064556996,-0.226719325,-0.201220242,0.040109124,0.120859524,-0.223277319,0.111686868,-0.27107959,-0.569197726,0.044779699,-0.180353276,-0.189405106,0.064591972,-0.55208286,-0.373185695,-0.148034483,-0.280523659,0
0.01138952,-0.063309371,0.988201471,0.180414743,-0.0136022,0.697641557,-0.388284594,0.089345514,0.180124552,0.036729857,0.197322457,0.639580876,0.048628428,0.307482145,0.192161611,1.035906737,-0.282726796,0.294528105,1.107257523,-0.092362344,0.092276956,0.119117857,0.984159681,-0.684208262,-0.144593914,-0.178699066,0
0.015326291,0.000773246,0.34427937,-0.058744865,-0.0136022,-0.207980892,-0.407139489,0.008052128,0.188158241,-0.00078086,-0.028331836,-0.227986334,0.192222157,0.10069246,-0.041535537,-0.834699012,-0.332564079,-0.101141663,0.006185861,-0.01514556,-0.034778137,0.065720119,-0.205726632,-0.337992468,-0.118223387,-0.339527015,0
-0.030669571,-0.016634878,-0.123926841,-0.147295872,0.008975314,-0.114906365,-0.349041886,0.017348416,-0.136423501,-0.091693531,-0.242341994,-0.101260921,-0.068848952,0.131188076,-0.248839171,-0.175150112,-0.288574024,-0.580816928,-0.082996532,-0.17657135,-0.237354375,-0.012900798,-0.275614718,-0.314115517,-0.110840709,-0.328523173,0
0.013024864,0.000590562,0.309075033,-0.126638199,-0.0136022,-0.206795779,0.755295427,0.008283875,0.138465319,-0.073917517,-0.197485115,-0.226858549,0.132725589,0.080517856,-0.212606933,-0.41545315,-0.113594248,0.822448181,0.172447603,-0.179379682,-0.043209391,0.210337627,0.081489965,0.434858557,-0.095724875,-0.136837597,0
0.034550309,-0.062793694,0.914429082,0.211517545,-0.0136022,0.681905456,1.267673357,0.088691341,0.543545454,0.157603586,0.498015108,0.624506154,0.176350807,0.151875338,0.437188198,-1.409400535,1.252294597,3.385095986,0.207653771,-0.127207552,0.407918547,0.166227085,0.822701546,-0.779754955,-0.126796861,1.200809888,0
-0.102189636,-0.039264515,-0.741252658,-0.273772844,-0.045219056,0.184118805,-0.395933856,0.058842893,-0.422832797,-0.226742669,-0.498260835,0.147641171,-0.365093156,0.237828497,-0.509833676,0.761547313,-0.409215923,-0.634390227,-0.430405086,-0.190141993,-0.255693749,-0.230487571,-0.610752151,-0.61207187,-0.230149002,-0.457053843,0
-0.03276024,0.018031061,-0.132091494,-0.115579895,-0.0136022,-0.305560418,0.216091426,-0.013840646,-0.130394093,-0.057382181,-0.377087511,-0.321442096,-0.138754271,-0.061857849,-0.386093289,-0.801816984,0.304453025,0.292079614,-0.165767956,-0.128948579,-0.17403063,0.006601585,-0.590512055,-0.695291212,-0.13226697,0.25647719,0
-0.063179429,0.017089893,-0.558962233,-0.224312836,-0.0136022,-0.300882754,-0.329244247,-0.012646708,-0.336427987,-0.198567132,-0.459094863,-0.31696855,-0.348086879,-0.113922801,-0.366009425,0.153816967,-0.384740253,-0.07541661,-0.29749811,-0.195386776,-0.288570057,-0.29876229,-0.450805276,0.141063171,-0.151150423,-0.413797364,0
-0.245685093,0.07963473,-1.577663356,-0.307569389,-0.098508798,-0.550044103,-0.392507784,-0.114573218,-0.977513472,-0.295550152,-0.6462419,-0.521736666,-0.892655987,-0.207849301,-0.641015089,0.113741994,-0.246084167,-0.675401814,-1.049083316,-0.206961402,-0.233900911,-0.922762143,-0.647099508,1.071680958,-0.289587709,-0.311079965,0
-0.2364884,0.033422728,-0.310276658,-0.178335241,-0.030836851,-0.377087081,-0.373928814,-0.034979507,-0.939953906,-0.449784925,-0.740081383,-0.386816018,-0.584793787,-0.003294202,-0.743725402,-0.018960477,-0.013990558,-0.655209713,-0.688050222,-0.143384803,-0.208327967,-0.51939506,-0.596981175,-0.400445862,-0.122082749,-0.089987571,0
0.013009085,-0.010710381,-0.004209162,-0.148649087,0.047955951,-0.125580229,0.222606329,0.022619931,0.071657327,-0.075089562,0.064631787,-0.149041402,0.07387983,0.060298018,0.122741334,-0.433068522,-0.182993167,0.515846243,0.039501236,-0.195225497,-0.102719529,-0.163439257,-0.09500367,0.077715364,-0.115172182,-0.204121734,0
0.044419848,-0.026513665,2.103425929,0.717704533,-0.0136022,0.02181328,0.676810011,0.042667528,0.370986783,0.250902584,0.185503441,-0.007842752,0.267212186,0.022534719,0.15895788,-1.593627971,1.015097952,1.154298193,0.271911182,0.5599656,0.722471333,0.176889892,0.651682376,-0.893034367,-0.120146883,0.999816803,0
0.065864147,-0.018057035,1.077951506,-0.009542813,0.037015327,-0.114710154,-0.268770621,0.015268559,0.294998023,0.017296085,0.031521056,-0.088968068,0.40795495,0.125842862,-0.022109158,0.980271519,-0.158399371,-0.496280395,0.476156193,-0.176836203,-0.054292861,0.489859661,0.509577627,0.145185251,0.700138611,-0.155586535,0
-0.020496856,-0.036519637,0.71776642,0.093660975,-0.018640686,0.144876657,-0.224469283,0.055360819,-0.005482652,-0.044574159,-0.146390827,0.110048347,-0.045642352,-0.170111634,-0.147125284,1.229675833,-0.18456424,0.184822994,1.010206675,-0.149283582,-0.048430068,0.014622346,0.19722476,-0.645320719,-0.144602372,-0.09263251,0
0.017445137,0.035048381,-0.297842379,-0.198823762,0.011859361,-0.382157167,-0.247463057,-0.036402259,0.087944182,-0.083378348,-0.26751023,-0.392943649,0.163670522,-0.00695066,-0.289370946,-0.173828959,-0.510709627,-0.568997395,0.189681391,-0.033986139,-0.110765514,0.257217587,-0.212588988,0.88031536,-0.125873665,-0.518110654,0
-0.026506264,0.021108932,0.433952957,-0.090164826,-0.015758029,-0.361468706,-0.316597671,-0.036147044,-0.212710418,-0.135215465,-0.3738085,-0.335689777,-0.133237087,-0.006294759,-0.321366413,0.176276566,-0.396611898,-0.600893918,-0.158505145,-0.187300616,-0.176183113,-0.063077858,-0.147512261,0.095720296,-0.002118859,-0.419455525,0
-0.064793358,-0.021398526,0.028434165,-0.128477726,-0.003066143,-0.082178413,-0.354092852,0.020322994,-0.318164679,-0.168048424,-0.321460901,-0.058630658,-0.212761788,0.138832713,-0.28472619,0.891313889,0.275146009,-0.604850933,-0.251764559,-0.140751068,-0.060769851,-0.199507203,-0.11034759,-0.196908463,0.105772156,0.196469426,0
0.131852672,-0.061884901,0.071780221,-0.04073019,-0.015590647,0.654906858,0.5579322,0.087538473,0.452110478,0.343478292,0.744859103,0.59864229,0.459725781,-0.185427295,0.85516919,-1.311928808,0.630952789,2.022717495,0.483443624,0.199257278,0.064051797,0.483745833,0.082800752,-0.785160323,-0.13611891,0.648609007,0
-0.590110255,0.142651307,-0.119913317,0.36724299,-0.129924239,-0.654415267,-0.310772582,-0.195788573,-2.26791442,-6.841024951,-0.983282031,-0.628489011,-1.957044133,-0.416572009,-0.995938807,0.891167094,0.495261661,-0.734757049,-2.297301987,0.075476642,0.135326605,-1.96469673,-0.896010277,-1.349690782,0.037282916,0.464467647,0
0.031183824,0.010397663,0.758131001,-0.068027074,-0.0136022,-0.26563938,1.171942612,-0.004157134,0.144262827,-0.042916402,-0.21476915,-0.283210193,0.134908949,-0.018900117,-0.245104535,-0.014263045,0.051025893,1.010441403,0.288061703,-0.06706566,0.039428068,0.280774021,0.123666469,0.325312349,-0.002799195,0.025809445,0
-0.046527103,0.005990133,-0.033526997,-0.159834255,0.003103216,-0.291594137,-0.334609461,-0.019032955,-0.226081955,-0.142246151,-0.419395505,-0.259000414,-0.048228794,0.037688289,-0.409704656,-0.391525603,-0.26677981,-0.58593332,-0.058815065,-0.185808166,-0.222594096,0.087959169,-0.155839615,0.270442026,-0.114999006,-0.300868489,0
0.130015587,0.04825247,0.781906351,0.01828267,-0.0136022,-0.427532863,0.383486101,-0.052178667,0.431612147,0.1370928,1.723738796,-0.438318188,-0.321791243,-0.128714494,1.909167961,-1.292258309,-0.554171659,-0.496137302,-0.211309472,-0.026775425,0.110256187,-3.489041463,-0.301938409,-0.316720983,-0.125185701,0.034313428,0
0.008317194,0.047350615,-1.006175803,-0.266793215,-0.0136022,-0.424538687,0.128025272,-0.051034599,0.123101924,-0.086788893,-0.242589741,-0.435423541,0.126217495,-0.060169093,-0.251302774,-0.499566553,-0.349739573,0.049615419,0.146203005,-0.201796519,-0.235595537,0.101904519,-0.523037359,0.693538492,-0.170279416,-0.363978755,0
-0.056510474,0.021543672,0.297951839,0.134828313,-0.007412006,-0.33881029,-0.310389352,-0.025648017,-0.268387196,-0.117758332,-0.363257369,-0.337644603,-0.134702458,0.020687642,-0.344448968,1.494200008,0.244090732,-0.60115244,-0.1602236,-0.110019222,0.156041806,-0.129951492,-0.556871088,-0.999936222,0.82022826,0.216468294,0
-0.151742454,0.037423267,-0.860301416,-0.254024363,-0.024229416,-0.392603427,-0.363964846,-0.04009848,-0.682995948,-0.25462889,-0.674381649,-0.401665184,-0.570051906,-0.016449913,-0.642215508,0.415405246,-0.400013922,-0.652756771,-0.67076227,-0.190712635,-0.257527965,-0.382419837,-0.477707255,0.596786285,-0.220372777,-0.438394185,0
0.002915264,-0.014329366,0.524123456,-0.013687034,-0.0136022,-0.095795439,-0.334149585,0.027210872,0.10347322,-0.020045688,-0.172127425,-0.120508448,0.077083491,0.155079451,-0.189665603,0.615339722,-0.280340654,0.029773103,0.099509287,0.25396894,0.059194054,0.154119522,-0.038562717,-0.403595753,0.166136533,-0.280880781,0
-0.278256713,0.078781436,-0.217082637,-0.140001198,-0.0136022,-0.512617689,-0.645056068,-0.090906846,-0.964717545,-0.639476696,-0.750122446,-0.519819432,-0.9803263,-0.17296141,-0.754537013,-0.622727365,-0.215406892,-0.324463112,-1.320884778,-0.059815489,-0.045498672,-0.881275453,-0.731282885,-0.679425094,-0.131896908,-0.360039246,0
-0.06609983,-0.00799094,0.085005737,0.208663107,-0.021763652,-0.146653263,-0.784321693,0.019170125,-0.212946459,-0.160250767,-0.415562705,-0.169228748,-0.221003973,-0.295337418,-0.394303209,-0.121129637,-0.062575707,-0.358109192,-0.224092019,0.057356147,0.083315259,-0.124216139,-0.610829256,-1.192701771,-0.088148403,-0.068437451,0
-0.027276036,0.056098613,0.366946223,-0.144674018,-0.0136022,-0.452255416,2.183132146,-0.062132061,0.323240167,-0.122748498,-0.39753397,-0.462001668,-0.088784711,-0.107175316,-0.419570056,-0.547715237,0.095878267,1.183298501,0.053534463,-0.107316437,-0.024978898,0.068726085,-0.076883965,1.075880812,-0.102097357,0.040964837,0
-0.195937296,-0.010314952,-0.267928249,-0.16055315,-0.0136022,-0.128680359,0.321709495,0.022118301,-0.768347682,-0.424021055,-0.631543184,-0.152011235,-0.777693669,0.128805724,-0.626857998,-0.618029932,0.409679505,0.846519708,-1.729030126,-0.076569795,-0.211689302,-0.77246387,-0.493791384,-0.579173009,-0.134001621,0.20238427,0
-0.02383742,0.011787445,-0.197553978,-0.156895241,-0.0136022,-0.273260206,-0.36078404,-0.005920173,-0.020937151,-0.077275267,-0.270964122,-0.290503201,-0.020949386,0.064361587,-0.267747722,-0.8743336,-0.286199695,-0.102731592,-0.068362584,-0.205605078,-0.229414478,-0.006626846,-0.485656794,-0.387574086,-0.13549197,-0.300343965,0
-0.027789969,0.067286247,0.386516929,-0.124270073,0.002093539,-0.494538831,-0.291687749,-0.082695956,-0.133686249,-0.12368719,-0.444827519,-0.492263892,0.035011818,-0.125925031,-0.444515222,-0.473583879,-0.364741552,-0.590903439,0.038802036,-0.175360029,-0.190474368,0.207557291,-0.254541887,0.563109673,-0.095790847,-0.378877466,0
0.020712442,0.018220681,0.002327149,-0.169750784,0.001937443,-0.3326375,-0.324338908,-0.025554145,0.084577487,-0.080685812,-0.301335056,-0.322344324,0.083457224,0.020928893,-0.32260606,1.301164886,-0.034438137,-0.572441182,0.095614451,-0.192057123,-0.059234358,0.285115566,-0.043960076,0.788307433,0.308739126,-0.069955223,0
0.162733724,-0.028789116,0.519918812,-0.046100762,-0.0136022,0.047359918,-0.073860064,0.0455541,0.593569662,0.156516013,0.228130592,0.016630177,0.576325619,-0.249954362,0.298787013,1.157159217,-0.257294307,0.329474748,1.040833579,-0.127996686,-0.024532209,-0.060239295,0.217811829,-0.203636008,0.579471706,-0.22931004,0
0.124571957,0.066853819,0.28044523,-0.067879066,-0.0136022,-0.482726944,-0.177868568,-0.075775809,0.472111879,0.139721982,-0.120552216,-0.4911737,0.479879876,-0.132355874,-0.076653661,-0.719171528,-0.24797418,-0.211450948,0.52446004,-0.126137289,-0.090843186,0.405103081,-0.508888568,-0.358952854,-0.115324743,-0.218841883,0
-0.375949033,0.144501267,-1.090536249,-0.247605049,-0.021372804,-0.628511525,0.029152044,-0.174274222,-0.848643162,-0.300570939,-0.889575166,-0.630834803,-0.85902384,-0.500911802,-0.904691314,-0.159296277,-0.494372826,-0.176059125,-0.915152161,-0.189553595,-0.154546616,-0.552802763,-0.351455321,2.753956059,-0.195843564,-0.532908924,0
0.008604591,-0.01735405,-0.049313523,-0.135286089,-0.0136022,-0.069267746,1.408088671,0.031047901,0.0539418,-0.025884794,-0.266533813,-0.095095698,0.051135094,-0.04081625,-0.291630557,1.375296244,0.389361864,1.405348006,-0.012047487,-0.143207248,-0.117918121,0.262985692,-0.225511807,-0.291716293,0.313645793,0.501630721,0
-0.102411664,0.028383899,0.680803778,-0.113465497,-0.005087579,-0.413421386,-0.354299796,-0.05546713,-0.469552426,-0.198806292,-0.612287371,-0.366929414,-0.376278679,-0.055947203,-0.592775529,0.2090118,-0.291349981,-0.631243121,-0.443522461,-0.132415838,-0.075929358,-0.137189827,0.159134827,0.954668341,0.044453247,-0.333578691,0
-0.019596347,-0.047064409,1.455375632,0.271312733,-0.0136022,0.312322903,0.575024239,0.068737617,-0.052562554,-0.034199978,0.082221862,0.27045693,-0.057919555,0.082282003,0.069326636,-1.945348239,0.466580712,1.602372026,-0.049361101,0.161137162,0.451973246,-0.105041282,0.873513825,-0.629376827,-0.134032545,0.419715716,0
0.247543912,0.026570939,0.925437604,0.05171131,-0.0136022,-0.345210684,0.399581743,-0.024674092,1.194936837,0.455376903,0.317086534,-0.359448442,1.210969676,-0.010282938,0.22139533,-0.401507647,-0.024527381,0.193599403,1.439574202,-0.187077193,0.087363377,1.190511633,-0.161622499,-0.34810323,-0.05721166,0.061945792,0
-0.066256038,0.017790566,-0.394063744,-0.196244196,-0.0136022,-0.304379229,-0.261335968,-0.013535561,-0.255698937,-0.166449934,-0.304045706,-0.320314311,-0.264142134,-0.010946377,-0.274228413,-0.802257368,-0.209583289,0.00560618,-0.621237286,-0.197527303,-0.230009133,-0.361738358,-0.556323642,-0.329942747,-0.140761689,-0.271026429,0
-0.003921395,-0.026021113,0.92918356,0.062241014,-0.0136022,0.016476348,0.118521179,0.04204269,0.029600551,-0.036808042,-0.101635962,-0.012955376,0.021495978,0.191613879,-0.113748944,1.134406028,-0.036245462,0.595915075,0.049413126,-0.151113387,-0.030199575,0.054758899,0.297307214,-0.388235174,0.830721931,-0.054799831,0
-0.224857289,-0.011836545,-0.349039652,-0.19429895,-0.045285036,-0.142140416,-0.395696254,0.015292027,-0.897217993,-0.362969131,-0.666217639,-0.140357459,-0.779751066,0.125903175,-0.664193365,0.595962813,-0.219824797,-0.700557673,-0.916678582,-0.126452942,-0.187406173,-0.829453482,-0.280557157,-0.021486758,-0.096693839,-0.289518685,0
0.007070681,0.066476889,-1.620780068,-0.331362715,0.038612752,-0.481902859,-0.265858077,-0.075406187,-0.033989825,-0.101296908,-0.291337714,-0.490196286,0.199402053,-0.107190394,-0.265801946,1.404068019,-0.453418604,-0.575109083,0.231584117,-0.186238738,-0.289226131,0.133488992,-0.747582908,0.613157941,-1.286051419,-0.461830359,0
0.032475418,-0.004082899,0.646478594,-0.070881512,-0.0136022,-0.175182304,0.170870338,0.014212496,0.150225978,-0.060739931,-0.192151256,-0.196558732,0.057798541,-0.193853735,-0.1537472,-0.113496309,-0.23854774,0.39854127,0.092532064,-0.195921415,-0.227155907,0.156379455,0.168541653,0.197644546,-0.033888498,-0.255513914,0
-0.080090524,-0.034262685,-0.062768384,-0.121035043,-0.0136022,0.114542476,-0.747585307,0.052497714,-0.293987333,-0.188690278,-0.213282664,0.080989093,-0.296699395,0.110772222,-0.1822591,-0.280548757,-0.437530682,-0.184549346,-0.487266739,-0.206477071,-0.162190581,-0.374835779,-0.190614027,-0.497392506,-0.111506613,-0.477621875,0
0.037326223,-0.006316726,-0.31950394,-0.195927036,0.031151737,-0.159093024,-0.326868224,0.017046265,0.06228607,-0.066800776,-0.104215451,-0.181145674,0.087521633,0.13041155,-0.0560504,2.545984532,0.269629534,-0.560271864,0.100380824,-0.212633305,-0.174544323,0.097370097,-0.143348584,0.36707757,1.05968599,0.22274026,0
-0.039413191,0.053041555,-1.29874257,-0.332834336,-0.0136022,-0.442888316,-0.235353003,-0.058253963,-0.074431581,-0.133687583,-0.382071609,-0.453016983,-0.0744879,-0.260791803,-0.358242012,-0.903252169,-0.331394633,-0.159873646,-0.051744288,-0.209993256,-0.301244856,-0.059434963,-0.810284797,-0.019425718,-0.166345835,-0.348231879,0
0.289729232,-0.085950569,0.633061957,0.252388867,0.135861192,1.690389423,-0.166371681,0.097119311,0.993514861,1.072917857,3.439463406,1.786951481,1.008840897,0.336198537,3.756557015,0.362852718,0.467218591,0.112354023,1.18082118,0.046224423,0.349374374,0.885256933,1.460592258,-0.970342802,0.086475347,0.638676534,0
-0.054224825,0.026450691,1.310774106,0.103598648,-0.0136022,-0.344692688,-0.274825648,-0.02452155,-0.146391073,-0.146561599,-0.481625316,-0.358959735,-0.195055575,-0.032530791,-0.468418456,-0.539054346,-0.258239314,-0.070487829,-0.305164684,0.117502972,0.016591094,-0.005251235,-0.012963815,-0.275422412,-0.05532115,-0.295824132,0
0.139257362,-0.089964983,1.445743175,1.439412156,0.088363851,2.308727953,-0.124523012,0.122819779,0.495674606,1.41951582,2.455614188,2.186600801,0.395736529,0.402248499,2.522558245,0.433167413,0.423913666,-0.169508617,0.461827529,2.992373211,1.750777251,0.382285401,2.742156567,-1.240195127,0.296183831,0.644368176,0
-0.053377287,0.022480214,-0.31177504,-0.192374847,-0.007083492,-0.406259694,-0.283946512,-0.055446596,-0.250087777,-0.147909979,-0.461361024,-0.341817407,-0.156225352,-0.055894429,-0.454294317,0.501720571,-0.54408017,-0.604001275,-0.185463714,-0.130260515,-0.202244622,0.013996406,-0.377532275,0.177034148,-0.093947754,-0.559257879,0
0.235563416,-0.049621979,1.844534537,0.289856007,0.058802812,0.360747714,0.661327537,0.071982077,1.154685571,0.51487666,1.21469046,0.316846476,1.171543227,0.259985881,1.022835478,-1.194492992,0.211346255,1.441534793,1.618165489,-0.118877254,-0.166716098,1.150225873,1.300676226,-0.496264768,-0.103350825,0.321328429,0
0.035419262,0.046719316,-0.554623805,-0.226693648,-0.010302824,-0.422427459,-0.52770351,-0.050233751,0.122190887,0.009846737,-0.271080709,-0.433393528,0.122732516,-0.159730308,-0.238733687,-0.591753668,-0.34501454,-0.294477048,-0.252291421,-0.11889205,-0.235534117,0.167471686,-0.710140659,-0.442716621,-0.14647573,-0.37002752,0
-0.046479767,-0.044904581,0.07479992,-0.075364037,-0.0136022,0.274061809,-0.174496148,0.06599772,-0.141318254,-0.12042183,-0.168396639,0.233803926,-0.142071299,-0.009084222,-0.138432058,1.07231184,-0.060543943,0.558933323,-0.109487327,-0.204904721,-0.054962895,-0.12648335,-0.05529453,-0.608921979,0.216460796,-0.085054814,0
-0.063357389,-0.037562552,-0.667671389,-0.251368678,-0.001901759,0.030642763,-0.346803826,0.023373843,-0.300802303,-0.159388099,-0.366900715,0.123995285,-0.265128845,0.146673366,-0.345217864,0.710022349,-0.49315613,-0.612301977,-0.313175933,-0.199054771,-0.250956054,-0.15099325,-0.507377308,-0.492376013,-0.19795673,-0.520710954,0
-0.171603253,-0.043401488,-0.44128954,-0.200917017,-0.063082432,0.225833209,-0.444305092,0.058602345,-0.695249394,-0.376738019,-0.58094002,0.209556554,-0.629456101,0.237210292,-0.579812579,-0.181609082,-0.345947734,-0.697352375,-0.740426166,-0.154787793,-0.240215976,-0.630608503,-0.392822221,-0.599122318,-0.138401541,-0.420292532,0
-0.060629826,-0.102001054,1.999647672,2.331963173,-0.004081896,4.661569436,-0.346566223,0.128733732,-0.265914973,-0.044653351,0.497519613,4.621488061,-0.268340904,0.417447304,0.431884388,-0.006629717,3.142662078,-0.564577392,-0.316942747,0.541322304,0.974208483,-0.143056191,7.164752415,-1.282473664,0.139026166,2.914440551,0
-0.204243623,0.319530613,-5.301372441,-0.359359465,-0.144834115,-0.787077274,-0.375316105,-0.424440888,-0.821477698,-0.20239634,-0.573721822,-0.76366529,-0.830472206,-1.004206338,-0.564599433,-0.231372509,-0.435451667,-0.64508568,-0.976159771,-0.20883096,-0.281638002,-0.817153042,-0.736610849,5.812461299,-0.524425338,-0.474351971,0
-0.061901923,-0.035610844,-0.100342611,-0.051915358,-0.013100435,0.090173102,-0.353272741,0.043007814,-0.287254356,-0.139043617,-0.375936214,0.098131421,-0.163102937,0.197132492,-0.363639972,-0.167369989,-0.228991361,-0.590795324,-0.193529127,-0.105018084,-0.177112784,-0.046452977,-0.457544264,-0.959843165,-0.108358512,-0.274709256,0
-0.088341625,0.021323989,-0.602694352,-0.234307597,-0.0136022,-0.321429943,0.176312197,-0.018017962,-0.276023342,-0.20156007,-0.467827235,-0.33666719,-0.282861929,0.038826691,-0.44830164,0.124751602,-0.02077098,0.268326073,-0.402373098,-0.171873535,-0.109838634,-0.216061848,-0.626250281,-0.295916147,-0.156926477,-0.076037468,0
0.045273022,-0.096490717,0.787525285,0.590079443,-0.0136022,3.330475767,-0.367038347,0.131438426,0.192175086,0.551674646,2.138205864,3.161758675,0.189870846,0.419874891,1.986057508,-0.593074821,0.460887047,2.342579442,0.224641362,0.244819915,0.811920798,0.214009563,2.641997007,-1.148167757,-0.086109456,0.534441364,0
0.00796781,0.088186171,0.604393931,-0.011784076,-0.020705184,-0.539431849,-0.298355944,-0.106620477,-0.041754344,-0.050334073,-0.389737209,-0.540044372,0.043233009,-0.187410829,-0.366495869,0.156165683,-0.076904369,-0.593635891,0.04844311,-0.196503894,-0.143493856,0.149974492,-0.479118279,-0.330098297,0.018278858,-0.092331188,0
0.0708795,-0.065034458,1.428542359,0.472349737,-0.0136022,0.752619807,-0.154798148,0.091533911,0.205095245,0.248173092,1.402687126,0.692248424,-0.321407623,0.316694912,1.563478835,0.129889419,-0.259255196,0.127426552,-0.327509521,0.322189594,0.243704515,-0.719368185,1.260812875,-0.889534488,0.126924428,0.211702939,0
-0.042345764,0.055654623,-1.821341582,-0.317352711,-0.0136022,-0.450917259,1.136378908,-0.061568828,-0.216565761,-0.152210116,-0.434497904,-0.460685919,-0.218140412,-0.105494099,-0.414691493,-1.368444794,-0.181930035,0.649972666,-0.345748778,-0.1854353,-0.294215088,-0.100004652,-0.591884526,1.347704736,-0.162074149,-0.236999337,0
-0.018704854,0.010596534,-0.161248789,-0.147718752,0.006264901,-0.289996982,-0.30686364,-0.014043058,-0.086254355,-0.060919434,-0.302879835,-0.284262792,-0.011460167,0.05051228,-0.309550529,0.923902328,-0.070442887,-0.582301922,-0.015696126,-0.180374977,-0.065348413,0.075105573,-0.479619462,-0.420784047,0.026780999,-0.092107986,0
-0.050925963,0.029389815,-0.151257026,-0.179329009,-0.0136022,-0.357289418,-0.217264568,-0.028250039,-0.146606409,-0.144530055,-0.325264554,-0.371027032,-0.148944685,-0.015401979,-0.317976996,-0.266456459,-0.413433015,-0.07249114,-0.015464701,0.115332853,-0.045889525,-0.178341713,-0.253840231,0.502833982,-0.14462899,-0.431195932,0
0.011537163,-0.018706834,-0.093118268,-0.133467706,0.015045528,-0.109098527,-0.305867243,0.016069407,0.052459295,0.004361355,-0.089190291,-0.083216365,0.150108496,0.127901033,-0.114768907,-0.184544977,-0.261594087,-0.541106858,0.173777067,-0.178412499,-0.215723462,0.186206202,-0.299093229,-0.428444893,-0.108706927,-0.281528066,0
0.027073488,0.067110501,-0.880414904,-0.275003424,-0.001377213,-0.483409758,-0.259573112,-0.076101429,0.084958466,-0.024517409,-0.294150377,-0.491850371,0.176770684,-0.108977158,-0.290390909,-0.447014025,-0.31065174,-0.577427199,0.205044083,-0.066108834,-0.223423263,0.222277787,-0.739024239,-0.102178409,-0.165364502,-0.309997437,0
0.017400055,-0.108722884,1.143123486,2.272548576,0.036808704,7.44462259,-0.307706745,0.094361813,0.098959446,1.278817637,8.617678546,8.86496612,0.198142422,0.329111792,8.281585313,-0.006776511,8.690204915,0.404646598,0.230106935,2.756816644,2.534409288,-0.117934908,8.489418489,-1.351390167,0.042302973,8.60329259,0
-0.056462687,-0.00264918,-0.902894459,-0.278333602,-0.007617067,-0.186876465,-0.336832192,0.011742482,-0.250621976,-0.144072324,-0.300271199,-0.20610731,-0.198553151,0.116780876,-0.291410873,-0.411196102,-0.15669836,-0.605924771,-0.235101948,-0.169673331,-0.274867873,-0.199805616,-0.593133629,-0.098872968,-0.167906485,-0.196677959,0
-0.063115075,0.075347448,-0.043656366,-0.18347323,-0.011043196,-0.509474393,-0.315907858,-0.089718775,-0.246646543,-0.155939014,-0.479220708,-0.511924939,-0.044059415,-0.143973611,-0.488412876,-0.259263515,-0.336922922,-0.599492872,-0.053925593,-0.168730315,-0.116765105,0.102501345,-0.189997186,1.401875084,-0.108929582,-0.36057493,0
0.033601337,0.028744642,0.18534383,-0.157043249,-0.00626568,-0.354562088,-0.330777165,-0.02743159,0.052430307,-0.093219302,-0.255647494,-0.368395534,0.200073856,0.016103876,-0.22211613,0.418487936,0.505857546,-0.562243376,0.232371947,-0.211056023,-0.151241118,0.257810774,-0.000935415,0.957118257,0.00910875,0.44594191,0
-0.022017241,-0.098157299,0.168792823,0.238687565,0.004801174,3.581233095,-0.298355944,0.126093574,-0.070315351,0.215007389,1.697215236,3.515883085,-0.027495269,0.410662123,1.512166831,1.223363658,0.672651203,-0.359193524,-0.034500652,0.569139286,0.3245273,-0.057255165,1.408160772,-1.173110227,0.386008827,0.660438695,0
